lemma	identifier1	identifier2	context1	context2	indexes_target_token1	derived_indexes1	indexes_target_token2	derived_indexes2	judgment
bar	mag_2001_416721.txt-69-0	mag_2007_390968.txt-43-4	Bar  owners,  he  says,  sometimes  bribe  police  officers,  who  release  them  and  deport  the  women  who  spoke  against  them.	He  opened  Momofuku  Noodle  Bar  and  then  Momofuku  Ssm  Bar  in  New  York,  tiny  joints  that  reimagine  ramen  noodles  and  other  Asian  delicacies  for  the  twenty-first  century.   "	0:3	[-1,  2]	26:29	[-1,  2]	
bar	nf_1834_747938.txt-891-22	mag_1854_555974.txt-331-28	These  were  composed  of  a  box  9,  feet  long,  and  about  the  same  width  and  depth,  formed  by  light  bars,  with  stronger  bars  at  the  corners.	Practically,  we  know  that  nine  tenths  either  goes  to  the  mint  as  soon  as  it  is  washed  out  of  the  earth,  or  is  cast  into  stamped  bars  which  perform  all  the  purposes  of  coin.	95:99	[95,  98]	128:132	[128,  131]	
bar	fic_1847_7343.txt-75-28	fic_2002_47139.txt-175-11	Thar  may  be  such  a  thing  as  narvious,  stranger,  but  nothin  '  but  a  yarthquake,  or  the  agee,  can  shake  me;  and  still  bar  hunting  ain't  as  easy  as  scearing  a  wild  turkey,  by  a  long  shot.	Mr.  Benson  tipped  his  glass  to  our  reflections  in  the  long  bar  mirror  before  he  turned  to  the  pool  table-It  ain't  the  drank.	116:119	[116,  119]	59:62	[59,  62]	
bar	fic_1859_9192.txt-10215-27	fic_2005_32805.txt-98-8	We  left  him  in  a  boat  on  the  river,  having  those  evil  plotters  in  custody  --  but  he  was  directed  to  release  them  on  the  island  bar.	He'd  lined  up  the  bottles  on  the  bar  in  front  of  him,  green  pickets.	127:130	[127,  130]	33:36	[33,  36]	
bar	fic_1978_23929.txt-76-14	mag_1821_553342.txt-352-17	,  though,  so  serious  that  as  soon  as  I'd  hear  the  few  bars  of  guitar  that  preceded  it,  the  excitement  would  sweep  over  me  --  a  soft  dark  velvet  wave  in  my  brain  rolling  over  everything  else  that  had  ever  been  there.   "	A  community  provided  with  ample  resources  against  an  endless  increase  of  members,  and  enjoying  a  free  bar,  a  free  senate,  and  a  free  press,  if  true  to  herself,  must  do  great  things.	54:58	[54,  57]	102:105	[102,  105]	
bar	fic_1853_9158.txt-3216-38	fic_1999_45403.txt-19-31	Overlooking  from  its  Gothic  bartizan,  the  market-place  of  the  old  city,  stood  one  of  those  gloomy  dwellings,  with  its  turretted  gable  to  the  street,  its  oaken  portal  clenched  with  many  a  massive  spike  and  bar,  and  its  narrow  casements  subdivided  by  stone  transoms,  which  are  yet  to  be  seen  in  several  of  the  Scottish  boroughs,  presenting  evident  traces  of  having  been  erected  in  that  iron  time,  when  every  man's  house  was  in  truth  his  castle.	I  said,   "  Hotdamn  that's  a  good  flea  market  y'all  got  yourselves  down  the  road,   "  because  from  the  looks  on  the  six  or  eight  guys  in  the  bar  I  knew  that  they  sold  their  wares  there  between  the  pine  trees  of  the  jockey  lot.	205:208	[28,  31]	137:140	[137,  140]	
bar	mag_1983_432145.txt-116-0	fic_1993_25016.txt-1330-5	Bars  and  restaurants  cloned  from  Washington  establishments  do  brisk  summer  trade.	She  gave  out  Three  Musketeers  bars  at  our  class  Halloween  party.	0:4	[-1,  2]	30:34	[30,  33]	
bar	fic_1998_31990.txt-71-5	fic_2000_52518.txt-317-5	He  joined  me  at  the  bar  as  casually  as  though  this  date  had	She's  sitting  at  the  bar  with  Mitch,  tossing  her  hair  and  laughing  and  moving  her  long  fingers  up  his  biceps.	20:23	[20,  23]	21:24	[21,  24]	
bar	nf_1963_774222.txt-1117-19	mag_1821_553342.txt-352-17	May  we  not  suppose  that  at  the  rehearsal  he  told  the  oboe  to  rest  for  a  certain  number  of  bars  (indeed  if  the  oboist  tried  to  play  the  whole  time  as  written  he  would  probably  burst);  and  occasionally  told  the  violins  to  be  silent  and  let  the  oboe  be  heard  alone?	A  community  provided  with  ample  resources  against  an  endless  increase  of  members,  and  enjoying  a  free  bar,  a  free  senate,  and  a  free  press,  if  true  to  herself,  must  do  great  things.	90:94	[90,  93]	102:105	[102,  105]	
bar	mag_1827_553785.txt-135-6	mag_1821_553342.txt-352-17	ly  assisted  by  gentlemen  of  the  bar,  so  called,  (great  numbers  of  xvhorn  are  always  at  hand,  ready  for  such  undertaking)  when  after  a  few  years  constant  attendance  upon  courts,  and  the  lay.   "	A  community  provided  with  ample  resources  against  an  endless  increase  of  members,  and  enjoying  a  free  bar,  a  free  senate,  and  a  free  press,  if  true  to  herself,  must  do  great  things.	32:35	[32,  35]	102:105	[102,  105]	
bar	fic_1995_53011.txt-273-18	fic_1999_45403.txt-19-31	But  she  hadn't  seen  the  shadow  man  since  the  night  she  brought  the  stranger  home  from  the  bar.	I  said,   "  Hotdamn  that's  a  good  flea  market  y'all  got  yourselves  down  the  road,   "  because  from  the  looks  on  the  six  or  eight  guys  in  the  bar  I  knew  that  they  sold  their  wares  there  between  the  pine  trees  of  the  jockey  lot.	90:93	[90,  93]	137:140	[137,  140]	
bar	fic_1827_9763.txt-5322-11	fic_1999_45403.txt-19-31	I  will  meet  thee,  but  it  must  be  at  the  bar  of  thy  Maker.	I  said,   "  Hotdamn  that's  a  good  flea  market  y'all  got  yourselves  down  the  road,   "  because  from  the  looks  on  the  six  or  eight  guys  in  the  bar  I  knew  that  they  sold  their  wares  there  between  the  pine  trees  of  the  jockey  lot.	40:43	[40,  43]	137:140	[137,  140]	
bar	mag_1977_490789.txt-112-14	mag_2007_390968.txt-43-4	Between  1913  and  1931,  for  instance,  well-meaning  but  misguided  caretakers  embedded  iron  bars  in  some  of  the  fragile  ruins;  the  bars  have  rusted,  and  the  oxidation  has  caused  expansion  and  cracked  the  surrounding  marble.	He  opened  Momofuku  Noodle  Bar  and  then  Momofuku  Ssm  Bar  in  New  York,  tiny  joints  that  reimagine  ramen  noodles  and  other  Asian  delicacies  for  the  twenty-first  century.   "	89:93	[89,  92]	26:29	[-1,  2]	
bar	mag_2009_406395.txt-29-42	fic_1999_45403.txt-19-31	Rather  than  insisting  on  a  packed  lunch,  find  out  what  he  and  his  friends  like  to  do,  and  work  with  that:  He  might  like  to  buy  a  cheeseburger  and  a  milk  in  the  cafeteria,  and  bring  a  granola  bar  and  an  apple  from  home.	I  said,   "  Hotdamn  that's  a  good  flea  market  y'all  got  yourselves  down  the  road,   "  because  from  the  looks  on  the  six  or  eight  guys  in  the  bar  I  knew  that  they  sold  their  wares  there  between  the  pine  trees  of  the  jockey  lot.	191:194	[191,  194]	137:140	[137,  140]	
bar	mag_1851_525821.txt-154-28	fic_2000_52518.txt-317-5	Crossing  the  Takhoma  branch,  here  thirty  yards  wide,  we  kept  up  the  main  river,  crossing  and  recrossing  the  stream  frequently,  and  toiling  over  rocky  bars  for  four  miles,  a  distance  which  consumed  five  hours,  owing  to  the  difficulties  of  the  way.	She's  sitting  at  the  bar  with  Mitch,  tossing  her  hair  and  laughing  and  moving  her  long  fingers  up  his  biceps.	150:154	[150,  153]	21:24	[21,  24]	
bar	fic_1993_25035.txt-2235-16	fic_2000_52518.txt-317-5	The  one  who  gave  you  his  college  ring  five  minutes  after  you  met  him  at  that  bar  in  Fort  Lauderdale?   "	She's  sitting  at  the  bar  with  Mitch,  tossing  her  hair  and  laughing  and  moving  her  long  fingers  up  his  biceps.	77:80	[77,  80]	21:24	[21,  24]	
bar	fic_1966_10473.txt-3245-16	fic_2002_47139.txt-175-11	He  turned  away  from  the  window,  climbed  onto  one  of  the  stools  at  the  breakfast  bar.	Mr.  Benson  tipped  his  glass  to  our  reflections  in  the  long  bar  mirror  before  he  turned  to  the  pool  table-It  ain't  the  drank.	80:83	[80,  83]	59:62	[59,  62]	
bar	news_1982_668343.txt-120-14	mag_1854_555974.txt-331-28	One  scary  thing  happened  in  Oakland  this  week  when  a  foul  tip  smashed  the  bar  on  umpire  Larry  Barnett  '  s  face  mask,  sending  him  to  the  hospital.	Practically,  we  know  that  nine  tenths  either  goes  to  the  mint  as  soon  as  it  is  washed  out  of  the  earth,  or  is  cast  into  stamped  bars  which  perform  all  the  purposes  of  coin.	74:77	[74,  77]	128:132	[128,  131]	
bar	news_2007_637878.txt-23-19	fic_2005_32805.txt-98-8	His  plan  was  to  build  a  cage  for  underwater  filming,  and  he  wanted  to  know  how  big  the  bars  should  be  so  that  he  could  swim  out  of  the  cage  but  a  walrus  '  head-smashing  tusks  could  be  kept  out.	He'd  lined  up  the  bottles  on  the  bar  in  front  of  him,  green  pickets.	87:91	[87,  90]	33:36	[33,  36]	
bar	fic_1977_780095.txt-189-7	fic_2002_47139.txt-175-11	For  years  it  had  been  a  small  bar,  The  Lilac  Playroom,  a  rendezvous  for  passed-over  whores,  spent  jockeys,  and  deathbound  vagrants.	Mr.  Benson  tipped  his  glass  to  our  reflections  in  the  long  bar  mirror  before  he  turned  to  the  pool  table-It  ain't  the  drank.	30:33	[30,  33]	59:62	[59,  62]	
bar	nf_1846_748061.txt-1284-3	mag_1854_555974.txt-331-28	One  of  the  bars  of  the  prison-  window  had  become  detached,  so  that  it  could  be  removed  without  any  difficulty,  allowing  any  one  of  moderate  dimensions  to  get  through  the  aperture.	Practically,  we  know  that  nine  tenths  either  goes  to  the  mint  as  soon  as  it  is  washed  out  of  the  earth,  or  is  cast  into  stamped  bars  which  perform  all  the  purposes  of  coin.	11:15	[11,  14]	128:132	[128,  131]	
bar	mag_1854_590346.txt-70-32	mag_1854_555974.txt-331-28	the  dry,  severe,  and  technical  learning  of  the  law,  and  accordingly  upon  the  completion  of  the  customary  term  *  f  legal  study,  he  was  not  admitted  to  the  bar.	Practically,  we  know  that  nine  tenths  either  goes  to  the  mint  as  soon  as  it  is  washed  out  of  the  earth,  or  is  cast  into  stamped  bars  which  perform  all  the  purposes  of  coin.	154:157	[154,  157]	128:132	[128,  131]	
bar	fic_1856_1281.txt-3974-34	fic_1993_25016.txt-1330-5	His  Honor's  blushes  seem  somewhat  overtaxed;  Madame,  on  the  other  hand,  is  not  at  all  disconcerted;  indeed,  she  claims  an  extensive  acquaintance  with  the  most  distinguished  of  the  Bar.	She  gave  out  Three  Musketeers  bars  at  our  class  Halloween  party.	180:183	[-1,  2]	30:34	[30,  33]	
bar	nf_1996_777016.txt-84-41	fic_2002_47139.txt-175-11	//  However,  even  given  the  fact  that  I  was  not  prohibited  by  Rule  3.6,  or  by  the  presumption  of  innocence,  I  would  normally  have  felt  it  unseemly  and  in  poor  taste  for  me,  a  member  of  the  bar,  or  for  any  public  official  to  speak  out  on  an  accused's  guilt  before  the  verdict,  and  this  was  the  very  first  time  I  ever  did  so.	Mr.  Benson  tipped  his  glass  to  our  reflections  in  the  long  bar  mirror  before  he  turned  to  the  pool  table-It  ain't  the  drank.	188:191	[188,  191]	59:62	[59,  62]	
bar	fic_1978_23929.txt-76-14	fic_1993_25016.txt-1330-5	,  though,  so  serious  that  as  soon  as  I'd  hear  the  few  bars  of  guitar  that  preceded  it,  the  excitement  would  sweep  over  me  --  a  soft  dark  velvet  wave  in  my  brain  rolling  over  everything  else  that  had  ever  been  there.   "	She  gave  out  Three  Musketeers  bars  at  our  class  Halloween  party.	54:58	[54,  57]	30:34	[30,  33]	
bar	mag_1848_555562.txt-529-23	fic_2000_52518.txt-317-5	35  //  come  Lord  Chancellor,  for  as  that  splendid  office  is  not  handed  down  by  hereditary  descent,  some  member  of  the  bar  must  obtain  it;  and  this  hope,  slight  as  it  is,  is  one  of  the  springs  which  keep  up  the  activity  and  learning  of  the  profession.	She's  sitting  at  the  bar  with  Mitch,  tossing  her  hair  and  laughing  and  moving  her  long  fingers  up  his  biceps.	117:120	[117,  120]	21:24	[21,  24]	
bar	fic_1969_10517.txt-622-7	mag_2007_390968.txt-43-4	The  funny  thing  is  that  both  the  bars  and  the  arms  are  bolted  to  the  doors  and  also  to  the  walls  and  I  can't  figure  out  how  they  open.	He  opened  Momofuku  Noodle  Bar  and  then  Momofuku  Ssm  Bar  in  New  York,  tiny  joints  that  reimagine  ramen  noodles  and  other  Asian  delicacies  for  the  twenty-first  century.   "	33:37	[33,  36]	26:29	[-1,  2]	
bar	nf_1844_747607.txt-6839-38	mag_1821_553342.txt-352-17	O  how  wortliless,  how  contemptible  will  all  the  kingdoms  of  the  world,  and  all  the  glory  of  them  seem  to  a  man  on  a  bed  of  pain,  in  the  gate  of  death,  at  the  bar	A  community  provided  with  ample  resources  against  an  endless  increase  of  members,  and  enjoying  a  free  bar,  a  free  senate,  and  a  free  press,  if  true  to  herself,  must  do  great  things.	158:161	[158,  161]	102:105	[102,  105]	
bar	fic_1842_7158.txt-56-7	mag_1854_555974.txt-331-28	,  a  distinguished  member  of  the  New-York  bar,  and  subsequently  secretary  of  the  Washington  Insurance  Company  in  this  city.	Practically,  we  know  that  nine  tenths  either  goes  to  the  mint  as  soon  as  it  is  washed  out  of  the  earth,  or  is  cast  into  stamped  bars  which  perform  all  the  purposes  of  coin.	41:44	[41,  44]	128:132	[128,  131]	
bar	fic_2007_33962.txt-183-13	fic_2000_52518.txt-317-5	You're  washing  your  hands  before  you're  getting  anything  from  the  snack  bar!   "	She's  sitting  at  the  bar  with  Mitch,  tossing  her  hair  and  laughing  and  moving  her  long  fingers  up  his  biceps.	72:75	[72,  75]	21:24	[21,  24]	
bar	fic_1856_1281.txt-1476-24	fic_1847_8919.txt-1065-12	In  the  cellar  of  this  woman,  whose  trade  was  the  fostering  of  crime  in  children  as  destitute  as  myself,  there  was  a  bar  and  a  back  cellar,  where  as  many  as  twenty  boys  and  girls  slept  on  straw  and  were  educated  in  vice.	Exit,  leaning  on  William,  D.  R.  H.  Landlord  retires  behind  bar.	116:119	[116,  119]	59:62	[59,  62]	
bar	fic_2000_38436.txt-821-29	fic_2002_47139.txt-175-11	Looking  across  the  water,  above  the  levee,  toward  the  little  town,  Jolie-Gray  can  not  see  the  pink  light  of  the  neon-script  sign  on  Dubois  Aucoin's  bar,  though  it  is  early  enough  that  the  neon  is  still  lit.	Mr.  Benson  tipped  his  glass  to  our  reflections  in  the  long  bar  mirror  before  he  turned  to  the  pool  table-It  ain't  the  drank.	148:151	[148,  151]	59:62	[59,  62]	
bar	mag_2004_411262.txt-218-15	fic_1993_25016.txt-1330-5	This  silent  Sunday  morning,  she  folded  her  apron  and  put  it  on  the  pass-out  bar,  then  went  to  the  staff  room,  changed  from  her  chef's  whites  and  clogs  into  jeans  and  a  long-sleeved  shirt  tie-dyed  in  soft  pink  and  orange,  with  tiny  dancing  skeletons  on  it.	She  gave  out  Three  Musketeers  bars  at  our  class  Halloween  party.	76:79	[76,  79]	30:34	[30,  33]	
bar	fic_1853_9158.txt-3216-38	mag_1854_555974.txt-331-28	Overlooking  from  its  Gothic  bartizan,  the  market-place  of  the  old  city,  stood  one  of  those  gloomy  dwellings,  with  its  turretted  gable  to  the  street,  its  oaken  portal  clenched  with  many  a  massive  spike  and  bar,  and  its  narrow  casements  subdivided  by  stone  transoms,  which  are  yet  to  be  seen  in  several  of  the  Scottish  boroughs,  presenting  evident  traces  of  having  been  erected  in  that  iron  time,  when  every  man's  house  was  in  truth  his  castle.	Practically,  we  know  that  nine  tenths  either  goes  to  the  mint  as  soon  as  it  is  washed  out  of  the  earth,  or  is  cast  into  stamped  bars  which  perform  all  the  purposes  of  coin.	205:208	[28,  31]	128:132	[128,  131]	
