lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment	count_droppped_judments	count_all_judgments
bass	basic_usage_1	basic_usage_2	He was playing his bass guitar.	A small bass was swimming in the pond.	19:23	8:12	1.0
rag	fic_1995_53078.txt-281-6	mag_1840_586512.txt-853-72	One hardly thinks of the local rag as a representative of the media at large. "	It was able, as the end has shown, to set at defiance the very Constitution of the United States, the latter providing that only gold and silver shall be money; w * * ile this bank, by its career of law-breaking, fraud, and despotism, has at length fairly got the better of this Constitutional provision, ard we have seen through its means irredeemable rags legalized as mcney by the legislators og several of the States.	31:34	353:357	2.0
rag	fic_1995_53078.txt-281-6	nf_1978_773805.txt-357-4	One hardly thinks of the local rag as a representative of the media at large. "	The setting is Ramkali rag, which relates to the season of Besant in March shortly before harvest.	31:34	23:26	1.0
rag	fic_1996_54392.txt-105-7	mag_1839_586418.txt-113-40	She wiped her hands on the polishing rag, which was fortunately still in the pocket of her dress, and headed for the baths.	By their joint operation the number of banks was more than doubled in the space of time we are now speaking of; and nearly nine hundred manufactories of paper money were set in motion,, pouring forth their rags	37:40	206:210	2.0
rag	fic_1999_30451.txt-68-3	nf_1857_767292.txt-1611-8	I dip my rag in the water he has carried in a bucket from the bog pond and begin to wipe.	One was decrying infant baptism as a " rag of Popery, " " the last relic of Rome in Protestantism, " " a device of Satan to fill up the church with unconverted members, " and much more to that effect.	9:12	39:42	3.0
rag	fic_1999_30451.txt-68-3	nf_1859_748120.txt-2353-5	I dip my rag in the water he has carried in a bucket from the bog pond and begin to wipe.	I see the dirt and rags; I see the wrinkles and elf-locks, the wild eye and the shrivelled limbs; I hear the hoarse and broken tones of age and passion, the convulsive laughter and the	9:12	19:23	2.0
rag	fic_2000_38437.txt-118-14	fic_2002_14169.txt-131-104	Melba tosses a pincushion away, wipes off a wooden school chair with a rag. "	ENSEMBLE THERE 'S SOMETHIN ' HAPPENIN ' IN DIXIEI 'M FROM DIXIE SO I KNOWWE GOT A RAG WE CALL " THE FIG TREE " FOR THAT BIG TREE THAT WE GROWAND WHEN WE 'RE HOPPIN ' ON THE BAYOUI DEFY YOU TO BE STILLGET YOU A RAGGY TUNEGET YOU A CAJUN MOONGET YOU A JACK OR A JILL COME ON ALONGWE 'RE GON NA DO THE FIG TREE RAGYOUR BODY GON NA ZIG AND ZAGTAKE A LOOK ATEV'RY CHAP AND EV'RY CHIPPY ALL ALONG THE MISSISSIPPIDOIN ' THE DANCETHEY 'RE DANCIN ' TO THE FIG TREE RAGI WAN NA DO THE FIG TREE RAG	71:74	484:487	1.0
rag	fic_2000_38437.txt-118-14	nf_1978_773805.txt-357-4	Melba tosses a pincushion away, wipes off a wooden school chair with a rag. "	The setting is Ramkali rag, which relates to the season of Besant in March shortly before harvest.	71:74	23:26	1.0
rag	fic_2000_38437.txt-118-14	nf_1978_773805.txt-368-12	Melba tosses a pincushion away, wipes off a wooden school chair with a rag. "	It may be that a good translation of one of the major rags will serve to illustrate the point one day.	71:74	54:58	1.0
rag	fic_2001_55820.txt-71-4	news_2005_629405.txt-33-14	And I took the rag from her hand and put it on her forehead.	Galena Park Middle School conducts a toy drive, and local senior citizens make rag dolls for small children, she added.	15:18	79:82	4.0
rag	fic_2002_14169.txt-131-104	nf_1978_773805.txt-368-12	ENSEMBLE THERE 'S SOMETHIN ' HAPPENIN ' IN DIXIEI 'M FROM DIXIE SO I KNOWWE GOT A RAG WE CALL " THE FIG TREE " FOR THAT BIG TREE THAT WE GROWAND WHEN WE 'RE HOPPIN ' ON THE BAYOUI DEFY YOU TO BE STILLGET YOU A RAGGY TUNEGET YOU A CAJUN MOONGET YOU A JACK OR A JILL COME ON ALONGWE 'RE GON NA DO THE FIG TREE RAGYOUR BODY GON NA ZIG AND ZAGTAKE A LOOK ATEV'RY CHAP AND EV'RY CHIPPY ALL ALONG THE MISSISSIPPIDOIN ' THE DANCETHEY 'RE DANCIN ' TO THE FIG TREE RAGI WAN NA DO THE FIG TREE RAG	It may be that a good translation of one of the major rags will serve to illustrate the point one day.	484:487	54:58	1.0
rag	fic_2004_28525.txt-81-26	mag_1835_554357.txt-300-24	He holstered the knife and then grabbed the driver's twitching body with both fists, yanked it from the truck and threw it like a rag doll to the side of the road.	Chemistry has supplied its bleaching inventions and its medicines, not to speak of the more questionable blessings of dry bone soup, linen rag sugar, and sawdust bread.	130:133	139:142	4.0
rag	fic_2005_29418.txt-164-23	news_2005_629405.txt-33-14	She was surrounded by a pack of dogs that grabbed at her arms and legs and pulled her across the ground like a rag doll.	Galena Park Middle School conducts a toy drive, and local senior citizens make rag dolls for small children, she added.	111:114	79:82	4.0
rag	fic_2005_29418.txt-164-23	nf_1859_748120.txt-2353-5	She was surrounded by a pack of dogs that grabbed at her arms and legs and pulled her across the ground like a rag doll.	I see the dirt and rags; I see the wrinkles and elf-locks, the wild eye and the shrivelled limbs; I hear the hoarse and broken tones of age and passion, the convulsive laughter and the	111:114	19:23	2.0
rag	fic_2005_32344.txt-225-2	mag_1839_586418.txt-113-40	Whatever the rags paid the paparazzi, it was enough to keep them coming back for more.	By their joint operation the number of banks was more than doubled in the space of time we are now speaking of; and nearly nine hundred manufactories of paper money were set in motion,, pouring forth their rags	13:17	206:210	1.0
rag	mag_1821_553346.txt-34-22	mag_1859_506520.txt-371-22	was hemp and flax yesterday, and linen, and rags, and money today, too often brings you down to rags tomorrow, and not perhaps quite so often as it might, to hemp again the day after.	Why that astonishing timorousness of Howe before Valley Forge; where the relics of a force starving, sickcuing, and in rags, could scarcely man the lines, which they held before a great, victorious, and perfectly appointed army?	96:100	119:123	4.0
rag	mag_1823_553448.txt-466-23	nf_1859_748120.txt-2353-5	a base coin upon our community, shake public credit, poison faith between man and man, turn certificates of stock into rags, and render it good husbandry-.. as it was twelve years ago in the Dutch cities -- to pull down brick houses, for the sake of saving the tax?	I see the dirt and rags; I see the wrinkles and elf-locks, the wild eye and the shrivelled limbs; I hear the hoarse and broken tones of age and passion, the convulsive laughter and the	119:123	19:23	3.0
rag	mag_1826_553698.txt-262-40	mag_1979_491636.txt-393-23	and then tell us it is nothing worth; what is it but to act over on a large national scale, that detestable villany of our bankrupt monied corporations, who buy up at a discount their own worthless rags?	The other memory is of a vacant lot in the cold, yellow light of late afternoon and a drunken woman in filthy rags beating a man over the head with an umbrella until he fell, then standing over him, kicking and striking him again and again.	198:202	110:114	3.0
rag	mag_1839_586418.txt-113-40	nf_1852_752548.txt-2578-9	By their joint operation the number of banks was more than doubled in the space of time we are now speaking of; and nearly nine hundred manufactories of paper money were set in motion,, pouring forth their rags	You dirthy owld bit of a blackguard of a rag, ' says I, in an exthremity of rage, ' You're not fit for the back of a dacent lad an ' a jintleman.	206:210	41:44	2.0
rag	mag_1840_586512.txt-853-72	nf_1978_773805.txt-368-12	It was able, as the end has shown, to set at defiance the very Constitution of the United States, the latter providing that only gold and silver shall be money; w * * ile this bank, by its career of law-breaking, fraud, and despotism, has at length fairly got the better of this Constitutional provision, ard we have seen through its means irredeemable rags legalized as mcney by the legislators og several of the States.	It may be that a good translation of one of the major rags will serve to illustrate the point one day.	353:357	54:58	1.0
rag	mag_1843_555104.txt-700-19	nf_1859_748120.txt-2353-5	* Esquirol says, of the insane in France, " I have seen them naked or covered with rags, with nothing but a layer of straw to protect them from the cold dampness of the ground upon which they lay.	I see the dirt and rags; I see the wrinkles and elf-locks, the wild eye and the shrivelled limbs; I hear the hoarse and broken tones of age and passion, the convulsive laughter and the	83:87	19:23	4.0
rag	mag_1843_555104.txt-700-19	nf_1978_773805.txt-368-12	* Esquirol says, of the insane in France, " I have seen them naked or covered with rags, with nothing but a layer of straw to protect them from the cold dampness of the ground upon which they lay.	It may be that a good translation of one of the major rags will serve to illustrate the point one day.	83:87	54:58	1.0
rag	mag_1855_566557.txt-206-51	nf_1859_748120.txt-2353-5	No one supposes it strange, if a man wastes his time and his patrimony in field sports, the dram shop, and at the gaming-table, that he becomes poor, and that his wife and children are dwelling in a hovel, starved with hnnger and clothed in rags.	I see the dirt and rags; I see the wrinkles and elf-locks, the wild eye and the shrivelled limbs; I hear the hoarse and broken tones of age and passion, the convulsive laughter and the	241:245	19:23	4.0
rag	mag_1857_526498.txt-79-16	nf_1978_773805.txt-368-12	Here he wrote some of his finest critical essays for the reviews, and that " rag of a book, " as he calls it, the " Life of Schiller. "	It may be that a good translation of one of the major rags will serve to illustrate the point one day.	77:80	54:58	4.0
rag	mag_1971_491261.txt-18-26	nf_1859_748120.txt-2353-5	have existed forever without being considered pro-Cologne In Cologne, a town of monks and bones, And pavements fang ' d with murderous stones And rags, and hags, and hideous wenches; I counted two and seventy stenches, All well defined, and	I see the dirt and rags; I see the wrinkles and elf-locks, the wild eye and the shrivelled limbs; I hear the hoarse and broken tones of age and passion, the convulsive laughter and the	146:150	19:23	4.0
rag	mag_1975_479719.txt-346-12	nf_1859_748120.txt-2353-5	There is still the psychiatrist, with whom she feels like a rag doll being urged to march forth with the metallic purpose of a mechanical majorette.	I see the dirt and rags; I see the wrinkles and elf-locks, the wild eye and the shrivelled limbs; I hear the hoarse and broken tones of age and passion, the convulsive laughter and the	60:63	19:23	2.0
rag	mag_2007_389213.txt-218-41	nf_1859_748120.txt-2353-5	As the economist Deirdre McCloskey explains in a 2004 article in the magazine Christian Century, " Your * * 29; 2541; TOOLONG had one dress for church and one for the week, if she were not in rags.	I see the dirt and rags; I see the wrinkles and elf-locks, the wild eye and the shrivelled limbs; I hear the hoarse and broken tones of age and passion, the convulsive laughter and the	192:196	19:23	4.0
rally	fic_1812_8649.txt-381-14	mag_1985_331956.txt-21-27	Ye Landsmen, like your sea-beat tars, Each selfish thought forego; United rally ' neath your stars, And brave the storms that blow: From civil broils and discord cease, ' T is Party wrecks a nation's peace; Like Messmates join in Union's band, Yourselves protect -- your Native Land.	The escalating mess forced the Mission Church to undertake its own official investigation, and nine days ago, speaking to thousands of supporters at an ecumenical rally, Boesak seemingly shifted ground.	74:79	163:168	3.0
