lemma	identifier1	identifier2	context1	context2	indexes_target_token1	derived_indexes1	indexes_target_token2	derived_indexes2	judgment	cosine_similarity
afternoon	fic_1852_9832.txt-757-5	fic_2008_36241.txt-90-1	   "We    were    out    walking    one    afternoon,    and    the    two    boys    had    been    excursionizing    to    their    heart's    content,    when    Archie    came    up    with,       "   "    O    Miss    Kate!   "	This    afternoon    we    were    given    presentations    and    speeches    in    a    windowless    conference    room    crowded    with    desks    and    plastic    chairs.	24:33	[25,    34]	5:14	[5,    14]	4.0	0.9757845401763916
afternoon	fic_1988_10770.txt-925-3	fic_1854_5388.txt-1142-35	Rememberinghis    exhaustion    that    afternoon,    he    thought    he'd    drop    off    to    sleep    quickly.	   "In    the    evening,    having    supped,    we    went    to    the    theatre,    where    I    revenged    myself    upon    the       "   "    heavy    man,       "   "    and    the       "   "    light    comedian,       "   "    who    had    in    the    afternoon    made    merry    at    my    expense    for    carrying    the    harp,    by    getting    up    a    hiss    for    the    former    gentleman,    who    knew    not    one    single    word    of    his    part,    and    by    hitting    the    latter    individual    upon    the    nose    with    an    apple,    for    which    latter    feat    (as    the    actor    was    a    great    favorite,)    I    was    hounded    out    of    the    theatre,    and    narrowly    escaped    being    carried    to    the    watch-house.   "	31:40	[31,    40]	146:155	[151,    160]	4.0	0.9522401094436646
afternoon	nf_1834_755185.txt-2925-9	fic_1851_3300.txt-1083-18	Beach    not    to    proceed    up    the    river    until    the    afternoon    of    the    next    day,    as    the    sight    of    troops    by    the    miners    might    make    them    hard    to    manage;    otherwise,    I    assured    the    Major,    he    would    have    no    trouble.	The    last    part    of    Louis    '    speech    was    nearly    inaudible,    and    no    more    was    said    until    the    afternoon.	44:53	[44,    53]	85:94	[85,    94]	4.0	0.9767988920211792
afternoon	fic_1988_10770.txt-925-3	nf_2006_776561.txt-30-8	Rememberinghis    exhaustion    that    afternoon,    he    thought    he'd    drop    off    to    sleep    quickly.	Sitting    in    on    a    class    in    the    late    afternoon,    listening    to    him    draw    on    his    experiences    from    his    Stanley    days,    I    imagined    that    beyond    the    nineteen    young    peo-    ple    seated    in    the    room,    he    was    speaking    to    all    those    he    knew    back    home,    explaining    that    he    had    done    as    well    as    any    executive    could,    in    a    very    changed    world,    to    preserve    Stanley    as    it    was.	31:40	[31,    40]	34:43	[34,    43]	4.0	0.9377756118774414
afternoon	fic_1850_2310.txt-1321-9	fic_1971_14051.txt-667-2	She    remained    in    company    with    the    cows    all    the    afternoon.	On    those    afternoons    by    the    sea,    we    knitted,    Sheila    and    I,    and    talked    about    poetry    and    children.	46:55	[46,    55]	9:19	[9,    18]	4.0	0.9647256731987
afternoon	fic_2008_36241.txt-90-1	fic_1850_2310.txt-1321-9	This    afternoon    we    were    given    presentations    and    speeches    in    a    windowless    conference    room    crowded    with    desks    and    plastic    chairs.	She    remained    in    company    with    the    cows    all    the    afternoon.	5:14	[5,    14]	46:55	[46,    55]	4.0	0.9792982935905457
afternoon	fic_1825_7041.txt-1647-2	fic_1850_2310.txt-1321-9	On    the    afternoon    of    the    same    day    that    Wilson    commenced    his    journey    to    Quebec,    Grace    was    seated    at    her    father's    table,    busily    engaged    in    painting    glass,    --    a    fashionable    amusement    at    that    period.	She    remained    in    company    with    the    cows    all    the    afternoon.	7:16	[7,    16]	46:55	[46,    55]	4.0	0.9635900855064392
afternoon	fic_1851_3300.txt-1083-18	fic_1854_5388.txt-1142-35	The    last    part    of    Louis    '    speech    was    nearly    inaudible,    and    no    more    was    said    until    the    afternoon.	   "In    the    evening,    having    supped,    we    went    to    the    theatre,    where    I    revenged    myself    upon    the       "   "    heavy    man,       "   "    and    the       "   "    light    comedian,       "   "    who    had    in    the    afternoon    made    merry    at    my    expense    for    carrying    the    harp,    by    getting    up    a    hiss    for    the    former    gentleman,    who    knew    not    one    single    word    of    his    part,    and    by    hitting    the    latter    individual    upon    the    nose    with    an    apple,    for    which    latter    feat    (as    the    actor    was    a    great    favorite,)    I    was    hounded    out    of    the    theatre,    and    narrowly    escaped    being    carried    to    the    watch-house.   "	85:94	[85,    94]	146:155	[151,    160]	4.0	0.9482128620147705
afternoon	mag_1855_556005.txt-194-2	fic_1851_3300.txt-1083-18	One    Sabbath    afternoon,    in    the    winter    of    1753,    as    he    lay    on    a    couch,    in    the    full    possession    of    those    noble    faculties    he    had    borne    so    meekly,    listening    to    one    of    Sherlock's    Sermons,    his    wife    beside    and    his    children    around    him,    the    gentle    and    exalted    spirit    of	The    last    part    of    Louis    '    speech    was    nearly    inaudible,    and    no    more    was    said    until    the    afternoon.	12:21	[12,    21]	85:94	[85,    94]	4.0	0.9547433853149414
afternoon	mag_1855_556005.txt-194-2	fic_1846_7036.txt-2381-16	One    Sabbath    afternoon,    in    the    winter    of    1753,    as    he    lay    on    a    couch,    in    the    full    possession    of    those    noble    faculties    he    had    borne    so    meekly,    listening    to    one    of    Sherlock's    Sermons,    his    wife    beside    and    his    children    around    him,    the    gentle    and    exalted    spirit    of	By    some    accident,    Big    Elk    became    separated    from    his    hunting    companions,    late    in    the    afternoon    of    a    winter's    day.	12:21	[12,    21]	84:93	[84,    93]	4.0	0.9583786129951477
afternoon	fic_1988_10770.txt-925-3	fic_1825_7041.txt-1647-2	Rememberinghis    exhaustion    that    afternoon,    he    thought    he'd    drop    off    to    sleep    quickly.	On    the    afternoon    of    the    same    day    that    Wilson    commenced    his    journey    to    Quebec,    Grace    was    seated    at    her    father's    table,    busily    engaged    in    painting    glass,    --    a    fashionable    amusement    at    that    period.	31:40	[31,    40]	7:16	[7,    16]	4.0	0.955817461013794
afternoon	fic_1992_40272.txt-627-18	fic_1988_10770.txt-925-3	Old    shopping    lists    and    ticket    stubs    and    wads    of    listed    newsprint    come    falling    around    Pafko    in    the    faded    afternoon.	Rememberinghis    exhaustion    that    afternoon,    he    thought    he'd    drop    off    to    sleep    quickly.	104:113	[104,    113]	31:40	[31,    40]	4.0	0.948921263217926
afternoon	nf_1834_755185.txt-2925-9	fic_1851_3300.txt-1083-18	Beach    not    to    proceed    up    the    river    until    the    afternoon    of    the    next    day,    as    the    sight    of    troops    by    the    miners    might    make    them    hard    to    manage;    otherwise,    I    assured    the    Major,    he    would    have    no    trouble.	The    last    part    of    Louis    '    speech    was    nearly    inaudible,    and    no    more    was    said    until    the    afternoon.	44:53	[44,    53]	85:94	[85,    94]	4.0	0.9767988920211792
afternoon	fic_1971_14051.txt-667-2	nf_1834_755185.txt-2925-9	On    those    afternoons    by    the    sea,    we    knitted,    Sheila    and    I,    and    talked    about    poetry    and    children.	Beach    not    to    proceed    up    the    river    until    the    afternoon    of    the    next    day,    as    the    sight    of    troops    by    the    miners    might    make    them    hard    to    manage;    otherwise,    I    assured    the    Major,    he    would    have    no    trouble.	9:19	[9,    18]	44:53	[44,    53]	4.0	0.929227352142334
afternoon	fic_1992_40272.txt-627-18	fic_1988_10770.txt-925-3	Old    shopping    lists    and    ticket    stubs    and    wads    of    listed    newsprint    come    falling    around    Pafko    in    the    faded    afternoon.	Rememberinghis    exhaustion    that    afternoon,    he    thought    he'd    drop    off    to    sleep    quickly.	104:113	[104,    113]	31:40	[31,    40]	4.0	0.948921263217926
